supplier_item_id,supplier_id,name_raw,name_norm,super_class_db,super_class_runtime,sc_confidence,brand_id_db,brand_from_text,pack_db,pack_runtime,price,data_issues
340f08e2-3714-4efa-801a-cb67fff35c8d,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Гриб белый целый (до 8 см), с/м, вес",гриб белый целый до,vegetables.mushrooms.white,,0.23,,,,,1189.0,NO_PACK|NO_BRAND
9b083fb0-5387-4227-b9d8-ec9425bfe791,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Гриб белый Кубик, с/м, вес",гриб белый кубик,vegetables.mushrooms.white,,0.18,,,,,698.0,NO_PACK|NO_BRAND
f10000bb-4c47-4167-8fb5-cc7d86ad4ee6,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Грибное ассорти ""Сказки Лукоморья"" с/м",грибное ассорти сказки лукоморья,vegetables.лук,vegetables.mushrooms,0.53,,,,,106.0,NO_PACK|NO_BRAND
20834780-e586-4a8c-b408-29af184a308e,1164204d-df37-47b0-8f5d-2bdc12b06b38,Моховик кубик с/м вес,моховик кубик,other,,0.18,,,,,359.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
c911cf34-35a0-4bd3-8864-1a54f0ca98d3,1164204d-df37-47b0-8f5d-2bdc12b06b38,Шампиньоны резаные с/м вес,шампиньоны резаные,other,,0.23,,,,,149.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
296e5eda-1545-4c9e-af35-a9db1106b5bf,1164204d-df37-47b0-8f5d-2bdc12b06b38,Опята целые с/м вес,опята целые,other,canned.томаты.консервированные,0.43,,,,,239.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
eae4ff37-2608-485b-90fd-8c7d8dec1ff9,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Картофель-фри 7мм, ""Farm Frites"" с/м",картофель фри 7мм farm frites,vegetables.картофель,vegetables.картофель,0.91,,,,,689.0,NO_PACK|NO_BRAND
d1dd2fa7-be97-4657-b1d9-2d3f4c821fe7,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Картофель-фри 9мм ""Triumpf"" с/м",картофель фри 9мм triumpf,vegetables.картофель,vegetables.картофель,0.93,,,,,479.0,NO_PACK|NO_BRAND
6a15c79f-9d50-4d33-a3da-af22195bc784,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Картофель-фри 10мм ""Farm Frites"" с/м",картофель фри 10мм farm frites,vegetables.картофель,vegetables.картофель,0.91,,,,,619.0,NO_PACK|NO_BRAND
31c78500-5d02-439a-a832-104ddee32998,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Карт. дольки с кожурой, ""Farm Frites"" с/м",карт дольки кожурой farm frites,other,vegetables.картофель,0.76,,,,,629.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
0b83cfbe-ed5e-44d7-962e-f545d346b50a,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Карт. дольки с кожурой, ""TRIUMPH"" с/м",карт дольки кожурой triumph,other,vegetables.картофель,0.82,,,,,598.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
68598e3e-52a0-4d35-9870-4443b77c2b8e,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Карт. дольки с кожурой со специями,""Farm Frites"" с/м",карт дольки кожурой со специями farm frites,other,condiments.spice,1.0,,,,,759.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
a372e8b1-89a7-4de6-81f3-0c9067a22828,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Карт. шарики ""BONFRIT"" с/м",карт шарики bonfrit,other,,0.27,,,,,298.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
0d883264-408f-4375-9b1b-82a816d70068,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Карт. шарики ""Farm Frites"" с/м",карт шарики farm frites,other,,0.29,,,,,949.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
d25bf8fb-71a6-45b3-8d5e-a3b5be28d2a4,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Карт. пюре ""MASH"" ""FARM FRITES"" с/м",карт пюре mash farm frites,other,staples.сахар,0.46,,,,,798.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
f16e400f-e525-4ebd-b8f7-713e4b2efefa,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Луковые кольца в пан. ""Farm Frites"" с/м",луковые кольца пан farm frites,vegetables.лук,vegetables.лук,0.44,,,,,489.0,NO_PACK|NO_BRAND
34ff69b9-0597-404d-9b14-f12337ea9a0a,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Луковые кольца в пан. ""Sogan HALKA"" с/м",луковые кольца пан sogan halka,vegetables.лук,vegetables.лук,0.52,,,,,479.0,NO_PACK|NO_BRAND
e68bbd5e-6966-4fa1-a1e9-722ea069bc2e,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Сыр палочки ""Моцарелла"" ""CHIZIO""",сыр палочки моцарелла chizio,dairy.сыр,dairy.сыр,0.84,,,,,559.0,NO_PACK|NO_BRAND
33e2c1d7-da9a-43ef-bedc-f2e6713da93c,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Креветки б/х очищ. в панировке ""FISH&MORE""",креветки очищ панировке fish more,seafood.shrimp,seafood.shrimp,1.0,,,,,1450.0,NO_PACK|NO_BRAND
42cc0eba-c919-4794-a699-9cc310b6baa2,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Кальмар кольца в панировке ""FISH&MORE"", с/м",кальмар кольца панировке fish more,seafood.squid,seafood.squid,1.0,,,,,570.0,NO_PACK|NO_BRAND
20ea46df-4bd8-4e68-ad6b-dd5fbf41fc11,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Цветная капуста, ""На здоровье"", с/м",цветная капуста на здоровье,vegetables.капуста,vegetables.капуста,0.95,,,,,189.0,NO_PACK|NO_BRAND
a71fcc99-759f-4919-8457-4007a74b88cb,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Цветная капуста, с/м, Египет",цветная капуста египет,vegetables.капуста,vegetables.капуста,0.8,,,,,154.0,NO_PACK|NO_BRAND
95b763f8-0947-4561-a469-4cda219e8cf2,1164204d-df37-47b0-8f5d-2bdc12b06b38,Фасоль стручк. зел. целая с/м,фасоль стручк зел целая,staples.фасоль,staples.фасоль,0.85,,,,,339.0,NO_PACK|NO_BRAND
7b17fd80-b3a9-46d4-9ff3-2ea0d1d9cad4,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Фасоль стручк. зел. целая с/м, Египет",фасоль стручк зел целая египет,staples.фасоль,staples.фасоль,0.73,,,,,168.0,NO_PACK|NO_BRAND
9c36b6e1-1144-4bf4-8b15-a36c0b97b9ca,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Фасоль стручк.зел. Резаная ""РУСБЕРИ"", с/м",фасоль стручк зел резаная русбери,staples.фасоль,staples.фасоль,0.91,,,,,167.0,NO_PACK|NO_BRAND
537fa20c-3dea-4cf4-9157-8e199de5b319,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Фасоль стручк.зел. резаная,с/м, Египет, вес",фасоль стручк зел резаная египет,staples.фасоль,staples.фасоль,0.8,,,,,119.0,NO_PACK|NO_BRAND
10c270c5-4e4b-4f19-ba6f-d31a7022f191,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Брокколи, ""РУСБЕРИ"", с/м",брокколи русбери,vegetables.брокколи,vegetables.капуста,0.58,,,,,189.0,NO_PACK|NO_BRAND
a6b4ad54-66d6-49a8-9f5f-dc52ae80ddae,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Брокколи, с/м., Египет",брокколи египет,vegetables.брокколи,vegetables.капуста,0.53,,,,,154.0,NO_PACK|NO_BRAND
b03ac240-2b42-4601-9da9-7e7cf575dd24,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Морковь молодая, с/м",морковь молодая,vegetables.морковь,vegetables.морковь,0.95,,,,,698.0,NO_PACK|NO_BRAND
e71bee81-7945-451a-9e78-a9ab55c49881,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Спаржа зеленая, с/м, Китай",спаржа зеленая китай,other,,0.16,,,,,539.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
6c9addc1-846c-433a-bf75-e50f6be6ff18,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Горошек зеленый, с/м",горошек зеленый,canned.горошек.зеленый,canned.горошек.зеленый,0.61,,,,,149.0,NO_PACK|NO_BRAND
70be8f69-e9b5-43c7-9649-1a2f3b205af4,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Шпинат в листьях ""На здоровье"", с/м",шпинат листьях на здоровье,other,fruits.ежевика,0.33,,,,,279.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
498419ec-4a93-4c8c-8557-fa7123ede890,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Шпинат порц. листовой с/м , вес",шпинат порц листовой,other,staples.рис,0.47,,,,,224.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
d76b9133-e4e9-4a21-8bf8-c74283234684,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Шпинат порц. резаный с/м , вес",шпинат порц резаный,other,staples.рис,0.37,,,,,183.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
6713e665-ead3-4122-84df-b17e71c2bceb,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Весенние овощи с/м вес. ""ПАН""",весенние овощи пан,other,vegetables.лук,0.67,,,,,174.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
eb189470-c533-4d75-923e-63b0f17ae519,1164204d-df37-47b0-8f5d-2bdc12b06b38,Перец смесь с/м вес.,перец смесь,canned.перец.консервированный,condiments.spice,1.0,,,,,135.0,NO_PACK|NO_BRAND
153ffb03-6f72-418e-b310-fdb6dcd78123,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Клюква с/м, дикорос, ""Кантарелла""",клюква дикорос кантарелла,fruits.клюква,fruits.клюква,0.85,,,,,469.0,NO_PACK|NO_BRAND
be3600b7-31b3-4d28-86a2-093411bc855f,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Клюква с/м, дикорос, вес.",клюква дикорос,fruits.клюква,fruits.клюква,0.85,,,,,449.0,NO_PACK|NO_BRAND
bef5d665-867b-416c-91bc-9f22910d4d2d,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Клюква с/м, садовая, вес.",клюква садовая,fruits.клюква,fruits.клюква,0.9,,,,,399.0,NO_PACK|NO_BRAND
4f97b450-d5b3-48ba-9edd-6b8d7b1e1daa,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Черника мелкая с/м, дикорос",черника мелкая дикорос,fruits.черника,fruits.черника,0.5,,,,,639.0,NO_PACK|NO_BRAND
47ffae08-65d9-449e-8ab3-e5def2815241,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Черника с/м., Китай",черника китай,fruits.черника,,0.17,,,,,398.0,NO_PACK|NO_BRAND
fa81a7f5-9212-491e-8d0d-791c27a8d759,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Брусника с/м ""РУСБЕРИ""",брусника русбери,other,,0.2,,,,,579.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
68bb4e0a-61c5-4846-9873-1091299cc52c,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Брусника с/м дикорос, вес.",брусника дикорос,other,fruits.клюква,0.6,,,,,499.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
593bc155-b1f6-416d-9d06-5ca9d332334b,1164204d-df37-47b0-8f5d-2bdc12b06b38,Смородина красная  с/м вес.,смородина красная,fruits.смородина,fruits.смородина,0.47,,,,,354.0,NO_PACK|NO_BRAND
c55219a1-666c-403a-9aa9-9981b6dedf3f,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Смородина черная  с/м. ""РУСБЕРИ""",смородина черная русбери,fruits.смородина,fruits.смородина,0.74,,,,,639.0,NO_PACK|NO_BRAND
588b4b2a-9c98-40d9-8904-4a53536397b9,1164204d-df37-47b0-8f5d-2bdc12b06b38,Смородина черная  с/м вес.,смородина черная,fruits.смородина,fruits.смородина,0.77,,,,,569.0,NO_PACK|NO_BRAND
a86b85b9-bcde-4de1-b990-2817031973ae,1164204d-df37-47b0-8f5d-2bdc12b06b38,Компотная смесь с/м вес.,компотная смесь,other,,0.15,,,,,167.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
5ee4078e-3808-4e07-bcab-a94413ab0db0,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Клубника с/м, ""РУСБЕРИ""",клубника русбери,fruits.клубника,fruits.клубника,0.75,,,,,239.0,NO_PACK|NO_BRAND
ad998b82-c7e6-42ad-ac10-7333d9ce0813,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Клубника с/м, вес, Египет",клубника египет,fruits.клубника,fruits.клубника,0.6,,,,,194.0,NO_PACK|NO_BRAND
c967bd74-4f9f-445f-a248-24c7ac0ca671,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Вишня ""РУСБЕРИ"" б/к, с/м",вишня русбери,other,,0.21,,,,,598.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
a08a6ca9-d768-4d68-abee-c02e1bb97e01,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Вишня, с/м",вишня,other,condiments.topping,0.3,,,,,598.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
866e4d27-fb59-4568-96cb-77bd122c3346,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Вишня, с/м, Китай",вишня китай,other,,0.18,,,,,698.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
c44bc4f1-30c8-4f35-bc25-699a5eb765eb,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Малина целая , с/м",малина целая,fruits.малина,fruits.малина,0.62,,,,,1598.0,NO_PACK|NO_BRAND
52d13e72-ddff-440c-85e6-60b562964f5f,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Малина крошка, ГРИС, с/м",малина крошка грис,staples.рис,fruits.малина,0.65,,,,,483.0,NO_PACK|NO_BRAND
9340e039-09a7-4f07-a1dd-db4c3dd8fad9,1164204d-df37-47b0-8f5d-2bdc12b06b38,Крыжовник с/м,крыжовник,other,,0,,,,,269.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
db31bf3d-c4ec-4387-a4c6-82b9f9226c12,1164204d-df37-47b0-8f5d-2bdc12b06b38,Рябина черноплодная с/м,рябина черноплодная,other,fruits.клубника,0.67,,,,,189.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
fe606080-9c4f-41d8-aca8-9dc07f4844e8,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Ежевика, с/м. ""На здоровье""",ежевика на здоровье,fruits.ежевика,fruits.ежевика,0.83,,,,,394.0,NO_PACK|NO_BRAND
9d06c38d-1123-4d07-833b-bbf1be72d444,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Ежевика с/м вес., Китай",ежевика китай,fruits.ежевика,,0.18,,,,,374.0,NO_PACK|NO_BRAND
b466e538-b28d-4c06-b3af-01dd438d1976,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Облепиха с/м, ""На здоровье""",облепиха на здоровье,other,staples.сахар,0.5,,,,,279.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
92e1461e-31d3-49a0-8c35-cdc62758aa3b,1164204d-df37-47b0-8f5d-2bdc12b06b38,Облепиха ДИКАЯ с/м вес.,облепиха дикая,other,staples.сахар,1.0,,,,,239.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
f43d609f-661e-4f17-91a2-fa56f96d3dd9,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Облепиха с/м вес., Китай",облепиха китай,other,,0.19,,,,,244.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
4cd6d947-76c7-465f-8d71-be0a2f0deec9,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Пюре манго ""FRESH HARVEST"" (10% сах) с/м",пюре манго fresh harvest 10 сах,fruits.манго,staples.сахар,0.33,,,,,629.0,NO_PACK|NO_BRAND
0ddb5f33-6631-4245-ac3b-7716924acbd0,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Пюре малина ""FRESH HARVEST"" (10% сах) с/м",пюре малина fresh harvest 10 сах,fruits.малина,staples.сахар,0.32,,,,,739.0,NO_PACK|NO_BRAND
6ad46776-d9ab-4ec1-8916-fdc5ee2fd50f,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Пюре маракуйя ""FRESH HARVEST"" (10% сах.) с/м",пюре маракуйя fresh harvest 10 сах,other,staples.сахар,0.4,,,,,949.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
85e6baa1-b0bf-4714-b061-478ace077c9f,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Пюре клубника ""FRESH HARVEST"" (10% сах.) с/м",пюре клубника fresh harvest 10 сах,fruits.клубника,staples.сахар,0.34,,,,,539.0,NO_PACK|NO_BRAND
7488ae54-5b15-466a-b79f-681a42277cd3,1164204d-df37-47b0-8f5d-2bdc12b06b38,Хлеб Чиабатта темная  15шт *265 г,хлеб чиабатта темная 15шт,bakery.bread,bakery.bread,0.71,,,0.265,0.265,898.0,NO_BRAND
de9e996f-563a-400b-9fc6-396dcb94d25a,1164204d-df37-47b0-8f5d-2bdc12b06b38,Хлеб Чиабатта светлая  15шт *265 г,хлеб чиабатта светлая 15шт,bakery.bread,bakery.bread,0.68,,,0.265,0.265,979.0,NO_BRAND
1d510624-5402-43b3-9ee6-08aaac3b3b04,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Масло фритюрное ""Печагин""",масло фритюрное печагин,other,oils.frying,1.0,,,,,839.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
855ca7e8-1aff-47a6-932a-ed578cf92f47,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Масло фритюрное ""Печагин""",масло фритюрное печагин,other,oils.frying,1.0,,,,,1698.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
9c81f3a1-4fb7-4bdd-84eb-3ee498bc9105,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Масло подсолн.раф. ""Печагин""",масло подсолн раф печагин,condiments.oil.vegetable,staples.масло.оливковое,0.51,,,,,169.0,NO_PACK|NO_BRAND
178558b9-df9c-4782-a0c5-94000f4a7455,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Майонез ""Печагин"" профи 78%",майонез печагин профи 78,condiments.mayonnaise,condiments.mayo,1.0,,,,,1889.0,NO_PACK|NO_BRAND
bab7f2b1-f26a-4071-a77e-951299fefde4,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Майонез ""Печагин"" экстра 67%",майонез печагин экстра 67,condiments.mayonnaise,condiments.mayo,1.0,,,,,1698.0,NO_PACK|NO_BRAND
a5f56a30-3a25-4004-8fe6-65aa4a5f2ff6,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Майонез ""EFKO FOOD"" 67% провансаль",майонез efko food 67 провансаль,condiments.mayonnaise,condiments.mayo,1.0,,,,,1798.0,NO_PACK|NO_BRAND
99f6001d-9287-4496-9f3e-2efb4cb8d9a3,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Масло слив. 82,5% с/м вес. ""Милково"", ГОСТ",масло слив 82 милково,other,staples.масло.оливковое,0.57,,,,,925.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
93c8fe7e-5369-4931-849c-a7e299edcc61,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Масло сливочное 82,5% с/м вес. ""RENFERLI""",масло сливочное 82 renferli,other,staples.масло.оливковое,0.58,,,,,679.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
958de132-b537-46c3-9c0a-2d98b7204aeb,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Сливки ""Свежее завтра"" 10 %.",сливки свежее завтра 10,dairy.сливки,dairy.сливки,0.93,,,,,199.0,NO_PACK|NO_BRAND
7da6b76c-c38a-4ba9-919e-b986842c7566,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Сливки ""Свежее завтра"" 22 %.",сливки свежее завтра 22,dairy.сливки,dairy.сливки,0.93,,,,,359.0,NO_PACK|NO_BRAND
15cf0468-c383-4145-ae60-a8b288a5fa86,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Сливки ""Петмол"" 33%",сливки петмол 33,dairy.сливки,dairy.сливки,0.97,,,,,598.0,NO_PACK|NO_BRAND
2bfec9b6-33e3-42b3-9a89-a095a4ce4cc1,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Сливки ""Минская аарка"" 33 %.",сливки минская аарка 33,dairy.сливки,dairy.сливки,0.98,,,,,449.0,NO_PACK|NO_BRAND
c1ef9d1e-91ce-4ba7-97b6-c321865cf36e,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Сливки ""Свежее завтра"" 34 %.",сливки свежее завтра 34,dairy.сливки,dairy.сливки,0.93,,,,,499.0,NO_PACK|NO_BRAND
a371f064-861e-467a-8d17-38e1c2f98c20,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Крем на растит.маслах ""CHANTYPAK""",крем на растит маслах chantypak,other,dairy.сливки,0.44,,,,,376.0,SUPER_CLASS_OTHER|NO_PACK|NO_BRAND
31985053-cf21-4ac0-b8eb-31ec330609b2,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Молоко ""Cударыня"" 3,2%",молоко cударыня,dairy.молоко,dairy.молоко,0.85,,,,,99.0,NO_PACK|NO_BRAND
ecfab97e-bd09-4f31-accb-bca467f1ad5a,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Молоко ""PARMALAT"" 3,5%",молоко parmalat,dairy.молоко,dairy.молоко,0.81,,,,,129.0,NO_PACK|NO_BRAND
52cf0f17-e3ca-4251-aa12-cfbe942a96f9,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Сыр твердый пармезан, 45%,  1-2кг",сыр твердый пармезан 45,dairy.сыр,dairy.сыр,0.93,,,1.5,1.5,2398.0,NO_BRAND
96fb8137-a1f3-44dc-a920-4b4ca97b3c12,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Сыр тверд. Рarmezan""Сармич""45% ~130г (12 мес)",сыр тверд рarmezan сармич 45 12 мес,dairy.сыр,dairy.сыр,0.92,,,0.13,0.13,1098.0,NO_BRAND
6755381c-3b7b-442e-a0fa-e2a17dc17334,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Сыр тверд. Рarmezan""Сармич""45% ~7кг (12 мес)",сыр тверд рarmezan сармич 45 12 мес,dairy.сыр,dairy.сыр,0.92,,,7.0,7.0,1079.0,NO_BRAND
c94517f3-54d2-4563-9f78-ef705131066f,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Сыр твердый ""PALERMO"" 40% (12 мес.),  ~2,5кг",сыр твердый palermo 40 12 мес,dairy.сыр,dairy.сыр,0.93,,,2.5,2.5,1398.0,NO_BRAND
6a876e3e-f481-40bf-8bce-fd04823fd65a,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Сыр Чеддер красный ""1М"", 45% вес.~4кг",сыр чеддер красный 1м 45,dairy.сыр,dairy.сыр,0.8,,,4.0,4.0,749.0,NO_BRAND
7b3b6982-d0db-412d-94d3-84e29a163f0c,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Сыр Чеддер Red ""ПОСТАВЫ"", 50% вес.~4кг",сыр чеддер red поставы 50,dairy.сыр,dairy.сыр,0.91,,,4.0,4.0,769.0,NO_BRAND
51c321d7-4632-45c9-98fe-e116a37a58d6,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Сыр ""Гауда"" ""1М молочный"" 45% ~4 кг",сыр гауда 1м молочный 45,dairy.сыр,dairy.сыр,0.9,,,4.0,4.0,749.0,NO_BRAND
4cab1c3f-a9f3-4a33-b12b-106a5db52445,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Сыр ""Гауда"" ""Ферма Босконе"" 50% ~5 кг",сыр гауда ферма босконе 50,dairy.сыр,dairy.сыр,0.88,,,5.0,5.0,569.0,NO_BRAND
b7599808-d972-4d9b-994a-6632b42717ad,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Сыр мягкий ""Моцарелла"" ""BONFESTO"" 40%",сыр мягкий моцарелла bonfesto 40,dairy.сыр,dairy.сыр,0.87,,,,,659.0,NO_PACK|NO_BRAND
da372776-b338-4850-a9df-5fa209b60907,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Сыр ""Моцарелла"" ""CLASSIC"" 45%, ~2кг",сыр моцарелла classic 45,dairy.сыр,dairy.сыр,0.85,,,2.0,2.0,639.0,NO_BRAND
663e0949-4130-497a-b082-05d1c1b83878,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Сыр ""Моцарелла"" ""La PAULINA"" 42%,~4кг",сыр моцарелла la paulina 42,dairy.сыр,dairy.сыр,0.88,,,4.0,4.0,829.0,NO_BRAND
dd36195f-9280-4244-b8a6-569ef64e582b,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Продукт белковый ""САВУШКИН"" 40% ~2,5кг",продукт белковый савушкин 40,other,dairy.молоко,0.35,,,2.5,2.5,549.0,SUPER_CLASS_OTHER|NO_BRAND
e0c6e0a6-f0cc-480e-8510-04decaf3b259,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Продукт сырный ""ФРЭСКОЧИЗ"" 500% ~1,3кг",продукт сырный фрэскочиз 500,dairy.сыр,condiments.sauce,0.32,,,1.3,1.3,398.0,NO_BRAND
10d3f9ae-22aa-44f6-8c28-bfee1a29d76c,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Сыр с голубой плесенью ""ВЮРД""  ~1 кг",сыр голубой плесенью вюрд,dairy.сыр,dairy.сыр,0.93,,,1.0,1.0,1298.0,NO_BRAND
6cb28133-e2d0-4ce4-beb6-c546e3d28f9d,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Сыр с голубой плесенью РЕЗАНЫЙ  ~2,5 кг",сыр голубой плесенью резаный,dairy.сыр,dairy.сыр,0.92,,,2.5,2.5,869.0,NO_BRAND
6a7b48b6-889d-4bba-b691-f823a9528c81,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Сыр с голубой плесенью ""BERGER""  ~2,7 кг",сыр голубой плесенью berger,dairy.сыр,dairy.сыр,0.93,,,2.7,2.7,1259.0,NO_BRAND
a09e5769-cb09-4a21-9c92-99a865768f12,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Сыр с голубой плесенью ""РОКФОРТИ""  ~3 кг",сыр голубой плесенью рокфорти,dairy.сыр,dairy.сыр,0.93,,,3.0,3.0,1259.0,NO_BRAND
05dd06a7-5766-435f-8f5b-576794612e7b,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Томаты очищ. целые с/с ж/б ""ORO ROSSO""",томаты очищ целые oro rosso,canned.томаты.консервированные,canned.томаты.консервированные,1.0,,,,,549.0,NO_PACK|NO_BRAND
994437ed-761a-4c1a-8f45-d4da8fb19813,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Томаты очищ. РЕЗАНЫЕ с/с ж/б ""ORO ROSSO""",томаты очищ резаные oro rosso,canned.томаты.консервированные,canned.томаты.консервированные,1.0,,,,,549.0,NO_PACK|NO_BRAND
1abd264b-9578-4de2-ad99-1a8b65d7d56d,1164204d-df37-47b0-8f5d-2bdc12b06b38,"Томаты очищ. РЕЗАНЫЕ с/с ж/б ""Antica Napoli""",томаты очищ резаные antica napoli,canned.томаты.консервированные,canned.томаты.консервированные,1.0,,,,,548.0,NO_PACK|NO_BRAND
